-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2025 in LST
Location: latitude  32.6676   longitude -115.4266 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 156.89 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2022,8,24,5.8116,35.23,37.34,1.91
2022,8,25,6.0809,35.55,34.54,1.9
2022,8,26,6.6398,36.37,26.88,2.42
2022,8,27,7.0822,35.61,23.95,2.6
2022,8,28,6.9497,33.88,31.37,2.69
2022,8,29,7.0526,34.63,32.06,2.28
2022,8,30,6.8662,37.98,25.36,1.72
2022,8,31,6.6718,38.34,23.09,2.11
2022,9,1,6.6744,37.49,27.81,2.64
2022,9,2,6.6298,36.34,32.78,2.95
2022,9,3,6.2395,34.72,40.37,2.79
2022,9,4,4.7834,35.59,31.88,1.19
2022,9,5,6.7982,36.64,28.0,2.34
2022,9,6,6.6322,37.44,23.42,2.56
2022,9,7,6.3854,33.3,42.65,3.03
2022,9,8,3.425,33.04,34.45,2.52
2022,9,9,1.6882,27.09,68.77,5.0
2022,9,10,3.8974,26.83,65.06,1.48
2022,9,11,5.5368,29.46,55.39,1.89
2022,9,12,4.332,28.44,59.37,2.15
2022,9,13,5.3933,29.69,48.09,1.9
2022,9,14,6.3139,28.67,47.12,2.12
2022,9,15,6.551,27.98,40.24,2.11
2022,9,16,6.5114,27.68,38.15,2.32
2022,9,17,6.6331,27.47,34.11,2.27
2022,9,18,6.6334,26.5,36.93,2.5
2022,9,19,6.5568,27.22,33.79,2.53
2022,9,20,6.4457,28.57,33.21,2.81
2022,9,21,5.4607,28.59,37.57,3.02
2022,9,22,5.9611,30.27,35.27,2.02
2022,9,23,5.5901,32.63,36.99,2.0
2022,9,24,5.8906,33.79,28.99,2.08
2022,9,25,5.9316,34.66,25.49,2.42
2022,9,26,6.1205,33.86,19.22,1.65
2022,9,27,5.8351,33.75,22.21,1.46
2022,9,28,5.6784,33.48,35.21,2.27
2022,9,29,5.592,31.07,43.48,1.48
2022,9,30,5.7684,31.22,28.79,2.13
2022,10,1,5.5291,29.75,38.8,2.35
2022,10,2,5.4538,29.92,44.47,2.11
2022,10,3,5.5721,30.28,38.99,2.26
2022,10,4,5.4842,29.85,36.21,1.55
2022,10,5,5.3342,30.23,35.94,1.85
2022,10,6,5.0208,29.53,41.77,2.04
2022,10,7,5.275,28.69,42.09,1.28
2022,10,8,5.3311,28.97,39.21,1.79
2022,10,9,5.2615,28.12,43.39,1.22
2022,10,10,5.3462,28.21,35.75,1.44
2022,10,11,5.1811,28.5,34.28,2.05
2022,10,12,5.1538,28.1,37.4,2.34
2022,10,13,5.1624,28.77,35.57,2.14
2022,10,14,5.1665,28.15,40.09,2.58
2022,10,15,3.2455,24.29,51.95,2.33
2022,10,16,4.789,22.59,56.82,1.91
2022,10,17,5.0117,24.49,48.94,1.48
2022,10,18,5.0861,25.03,39.37,2.02
2022,10,19,5.1283,25.58,32.72,1.68
2022,10,20,4.7318,26.44,30.56,1.21
2022,10,21,4.975,26.39,32.3,1.79
2022,10,22,4.8895,23.94,45.31,3.77
2022,10,23,4.9788,20.33,44.07,3.06
2022,10,24,5.219,17.62,27.12,2.4
2022,10,25,5.135,18.91,21.71,1.5
2022,10,26,4.9351,21.13,31.96,1.84
2022,10,27,4.8972,19.76,30.56,2.6
2022,10,28,4.9649,18.55,21.26,1.57
2022,10,29,4.9003,19.72,18.07,1.84
2022,10,30,4.5686,21.53,17.14,1.91
2022,10,31,4.6457,23.14,16.04,1.38
2022,11,1,3.864,21.84,29.4,1.93
2022,11,2,4.0949,17.57,50.21,3.54
2022,11,3,4.3867,14.85,46.12,4.27
2022,11,4,4.6236,15.1,28.78,2.07
2022,11,5,4.5482,18.39,21.87,1.48
2022,11,6,4.4926,18.82,33.01,1.8
2022,11,7,4.387,19.29,57.27,1.68
2022,11,8,3.9907,18.14,62.61,2.79
2022,11,9,3.9204,15.78,55.04,2.59
2022,11,10,4.5396,14.2,40.81,2.2
2022,11,11,4.2156,13.32,26.73,2.34
2022,11,12,4.4134,14.35,29.09,1.62
2022,11,13,4.0579,13.48,50.0,2.77
2022,11,14,4.2372,13.96,30.01,1.77
2022,11,15,4.0908,13.51,27.5,2.17
2022,11,16,4.445,12.5,22.12,3.01
2022,11,17,3.7999,13.46,24.43,1.74
2022,11,18,4.1282,14.5,17.51,1.8
2022,11,19,4.0726,13.2,23.75,3.05
2022,11,20,3.9857,14.47,24.98,2.08
2022,11,21,3.6317,14.69,20.71,1.38
2022,11,22,3.7272,14.6,20.13,1.67
2022,11,23,3.9658,14.9,17.72,1.75
2022,11,24,4.1246,14.96,22.84,3.03
2022,11,25,4.0382,14.08,25.25,1.49
2022,11,26,3.9125,16.95,17.12,1.58
2022,11,27,3.8508,15.83,25.3,1.41
2022,11,28,3.4538,15.02,39.7,2.98
2022,11,29,3.6756,13.49,61.02,1.77
2022,11,30,3.6922,13.57,46.49,1.4
2022,12,1,3.3638,13.94,55.71,1.38
2022,12,2,2.7058,14.43,61.06,1.56
2022,12,3,1.4998,14.62,63.27,0.87
2022,12,4,2.7619,15.73,66.45,1.32
2022,12,5,3.4646,15.27,60.5,2.78
2022,12,6,3.5122,13.89,56.96,2.09
2022,12,7,3.4596,13.04,55.44,2.25
2022,12,8,3.5986,11.74,44.62,1.74
2022,12,9,3.5508,12.16,39.44,1.57
2022,12,10,3.575,13.15,39.07,1.31
2022,12,11,3.2938,12.77,71.47,2.33
2022,12,12,2.2438,9.66,69.38,2.14
2022,12,13,3.3744,9.27,60.42,1.76
2022,12,14,3.6305,9.91,49.71,1.39
2022,12,15,2.9885,10.61,37.36,1.46
2022,12,16,2.6515,10.72,28.89,2.22
2022,12,17,3.3799,8.95,30.55,1.29
2022,12,18,3.4178,11.63,24.82,1.29
2022,12,19,3.5158,10.99,41.61,1.4
2022,12,20,3.3806,10.35,27.24,1.66
2022,12,21,3.4918,13.11,25.98,1.59
2022,12,22,3.1284,14.86,26.92,1.17
2022,12,23,3.3854,13.93,32.67,1.45
2022,12,24,3.5292,15.85,35.25,1.79
2022,12,25,3.4694,17.25,31.37,1.48
2022,12,26,3.0463,18.91,27.08,1.39
2022,12,27,2.3258,18.04,34.49,1.47
2022,12,28,3.389,16.29,64.89,1.35
2022,12,29,2.046,14.5,54.4,1.79
2022,12,30,2.8894,15.43,65.85,1.31
2022,12,31,2.159,15.37,70.24,1.08
2023,1,1,3.3302,13.24,68.19,4.62
2023,1,2,3.2537,12.16,59.84,2.61
2023,1,3,3.0538,13.35,68.62,1.02
2023,1,4,3.2779,13.78,71.17,1.52
2023,1,5,2.6294,13.45,71.21,1.64
2023,1,6,3.1622,11.94,57.57,2.04
2023,1,7,3.5263,12.36,45.46,1.24
2023,1,8,3.8297,14.11,35.94,1.25
2023,1,9,2.6981,14.26,44.65,1.57
2023,1,10,3.1846,15.2,64.01,2.16
2023,1,11,3.0257,12.61,53.06,1.91
2023,1,12,3.2513,13.72,40.95,1.32
2023,1,13,2.9914,14.92,33.48,1.32
2023,1,14,1.3822,15.13,50.03,1.85
2023,1,15,1.8965,13.89,67.68,2.2
2023,1,16,3.1985,13.91,67.86,3.19
2023,1,17,3.8196,10.92,64.12,3.88
2023,1,18,3.7313,10.93,50.64,1.75
2023,1,19,3.9139,11.12,48.78,1.4
2023,1,20,4.194,9.91,51.26,1.92
2023,1,21,4.2341,9.56,41.09,1.76
2023,1,22,3.966,11.13,40.71,1.54
2023,1,23,4.3229,8.87,34.2,3.35
2023,1,24,4.3666,11.47,33.24,1.63
2023,1,25,4.3363,11.55,33.69,2.01
2023,1,26,4.4688,10.2,35.85,3.06
2023,1,27,4.4719,11.46,31.11,1.2
2023,1,28,4.3548,11.64,43.85,1.7
2023,1,29,4.1815,10.67,70.03,2.24
2023,1,30,2.3398,10.5,73.5,1.5
2023,1,31,2.4288,9.06,52.53,2.85
2023,2,1,4.4506,11.14,29.54,2.16
2023,2,2,4.5163,13.27,27.99,1.24
2023,2,3,2.6364,13.09,34.1,1.23
2023,2,4,4.6126,14.77,30.22,1.52
2023,2,5,4.6567,14.82,50.09,3.83
2023,2,6,4.8614,13.09,46.31,3.42
2023,2,7,4.9822,13.02,33.66,2.32
2023,2,8,4.8605,14.06,29.36,1.58
2023,2,9,4.9625,14.31,27.38,2.6
2023,2,10,4.9754,13.66,26.3,1.58
2023,2,11,4.8149,14.87,39.97,2.06
2023,2,12,4.531,12.46,53.96,2.35
2023,2,13,4.781,12.23,57.96,2.52
2023,2,14,4.6344,11.42,66.05,4.57
2023,2,15,5.43,8.62,33.41,2.65
2023,2,16,5.4142,8.83,27.45,2.15
2023,2,17,3.9425,9.42,29.22,1.32
2023,2,18,4.4736,12.74,24.63,1.52
2023,2,19,4.6154,14.43,33.98,1.3
2023,2,20,4.836,15.73,51.34,1.41
2023,2,21,4.9843,16.76,44.55,4.64
2023,2,22,5.0018,10.45,51.37,5.99
2023,2,23,3.5695,10.22,64.14,2.32
2023,2,24,5.3138,12.13,62.25,1.55
2023,2,25,3.3742,11.37,68.55,2.79
2023,2,26,5.5822,10.46,53.55,3.27
2023,2,27,5.7746,11.22,56.07,2.0
2023,2,28,4.9925,11.55,63.73,2.66
2023,3,1,3.6876,10.53,60.62,5.08
2023,3,2,5.9294,12.3,40.4,3.21
2023,3,3,5.899,12.45,48.86,1.8
2023,3,4,5.9383,13.78,46.61,1.82
2023,3,5,3.7116,12.51,54.04,2.66
2023,3,6,5.2654,13.34,55.24,3.01
2023,3,7,5.0731,14.07,49.24,2.65
2023,3,8,5.916,14.33,43.46,3.32
2023,3,9,5.7156,17.11,30.31,1.81
2023,3,10,4.2948,19.52,44.55,2.92
2023,3,11,4.2418,20.8,59.38,3.8
2023,3,12,5.5418,20.51,49.09,3.12
2023,3,13,5.3287,20.17,40.57,3.74
2023,3,14,3.3809,19.83,45.95,1.66
2023,3,15,4.5403,18.06,63.0,3.31
2023,3,16,6.1555,16.17,44.35,2.44
2023,3,17,6.3682,16.2,37.94,1.94
2023,3,18,6.6379,17.1,27.73,1.6
2023,3,19,4.2206,19.53,30.43,1.89
2023,3,20,5.6573,17.96,51.28,2.39
2023,3,21,3.1495,15.4,61.88,2.81
2023,3,22,6.4721,14.45,52.34,2.65
2023,3,23,6.2369,14.0,56.22,4.06
2023,3,24,6.9199,14.8,46.99,3.46
2023,3,25,6.8189,14.16,44.22,2.81
2023,3,26,6.8707,15.01,36.94,3.03
2023,3,27,6.9694,13.91,27.56,2.49
2023,3,28,7.0486,17.86,25.45,1.46
2023,3,29,6.0869,15.93,48.2,3.57
2023,3,30,5.2498,12.7,56.14,3.31
2023,3,31,6.4637,14.3,43.5,1.6
2023,4,1,6.7246,17.76,32.87,2.29
2023,4,2,7.3493,19.73,28.52,2.94
2023,4,3,7.2922,14.84,48.09,6.0
2023,4,4,7.6097,13.16,33.06,3.38
2023,4,5,7.3922,14.34,26.7,1.87
2023,4,6,7.4621,16.44,18.73,2.18
2023,4,7,7.1712,19.57,25.2,1.98
2023,4,8,7.0622,21.53,29.49,2.34
2023,4,9,7.2758,24.33,25.13,1.81
2023,4,10,7.4678,26.38,19.41,2.07
2023,4,11,7.5948,26.97,18.49,2.47
2023,4,12,6.8398,23.3,26.57,3.48
2023,4,13,7.1016,18.35,39.36,4.9
2023,4,14,7.4971,17.62,45.51,2.87
2023,4,15,7.5094,21.01,33.01,2.06
2023,4,16,7.1162,23.75,27.12,2.13
2023,4,17,7.7573,22.54,30.8,3.1
2023,4,18,7.2132,20.01,34.69,5.13
2023,4,19,7.6351,18.97,32.35,3.5
2023,4,20,8.0242,22.1,18.01,2.17
2023,4,21,7.8926,25.82,13.55,1.98
2023,4,22,7.5516,28.61,19.84,2.37
2023,4,23,7.5869,27.47,23.15,1.98
2023,4,24,7.8487,25.75,24.67,2.39
2023,4,25,7.8806,25.41,28.98,2.67
2023,4,26,8.1696,25.94,23.39,2.55
2023,4,27,8.0321,27.35,19.72,1.94
2023,4,28,7.7465,29.54,15.28,2.34
2023,4,29,7.9786,30.04,17.11,2.32
2023,4,30,7.9061,29.46,19.97,3.21
2023,5,1,8.0002,21.43,33.53,4.46
2023,5,2,7.7566,19.9,38.63,2.91
2023,5,3,8.2318,19.15,39.55,3.3
2023,5,4,7.2751,17.84,45.84,3.08
2023,5,5,8.2574,18.97,43.48,3.25
2023,5,6,8.2939,20.26,39.23,3.63
2023,5,7,8.2416,21.46,36.94,3.45
2023,5,8,8.2289,22.69,36.3,4.2
2023,5,9,8.4218,21.94,33.02,4.79
2023,5,10,8.1559,19.49,44.35,5.2
2023,5,11,8.2087,22.29,37.3,2.64
2023,5,12,8.2474,26.51,26.46,2.34
2023,5,13,8.1922,30.17,22.69,2.41
2023,5,14,8.0537,28.24,27.88,2.73
2023,5,15,7.8658,27.89,26.77,2.12
2023,5,16,8.179,30.64,21.64,2.59
2023,5,17,7.9121,30.26,21.44,2.44
2023,5,18,6.6454,30.6,28.82,1.93
2023,5,19,7.6243,28.77,35.99,1.95
2023,5,20,7.6961,28.66,32.21,2.04
2023,5,21,8.0741,29.39,29.92,2.45
2023,5,22,8.3177,29.85,28.64,2.55
2023,5,23,8.3225,29.2,27.69,2.19
2023,5,24,8.4634,27.62,25.81,3.08
2023,5,25,8.6378,24.97,32.63,3.33
2023,5,26,8.6935,23.59,36.24,3.59
2023,5,27,8.5522,24.48,35.56,3.29
2023,5,28,8.6374,25.9,32.02,3.13
2023,5,29,8.6995,25.2,34.38,2.95
2023,5,30,8.4818,24.04,37.89,3.54
2023,5,31,8.4091,21.82,42.45,5.0
2023,6,1,8.0102,24.55,39.27,2.95
2023,6,2,8.4365,25.96,35.52,2.67
2023,6,3,8.4986,28.42,27.79,2.55
2023,6,4,8.5939,29.68,22.93,2.39
2023,6,5,8.5637,27.22,25.73,3.19
2023,6,6,8.7458,24.58,32.5,2.69
2023,6,7,8.2654,25.34,33.16,2.75
2023,6,8,7.4304,25.91,32.72,2.4
2023,6,9,8.2082,27.06,31.79,2.75
2023,6,10,7.9985,26.52,33.12,2.84
2023,6,11,8.233,23.02,44.5,5.05
2023,6,12,8.201,24.24,42.65,3.16
2023,6,13,8.3618,26.03,37.32,3.14
2023,6,14,8.3897,27.62,29.18,3.92
2023,6,15,8.1336,28.01,32.68,3.07
2023,6,16,8.2579,29.11,31.8,2.99
2023,6,17,8.2822,31.73,26.0,2.92
2023,6,18,8.7701,31.21,18.3,3.82
2023,6,19,7.6385,29.6,19.36,3.27
2023,6,20,8.6767,29.6,23.42,2.97
2023,6,21,8.9844,29.56,14.91,3.43
2023,6,22,8.9854,27.01,21.87,4.11
2023,6,23,9.0744,25.75,26.62,3.18
2023,6,24,8.8654,28.46,21.42,2.9
2023,6,25,8.7211,29.45,19.79,3.31
2023,6,26,8.7242,30.24,17.6,3.74
2023,6,27,8.8805,30.37,16.47,3.1
2023,6,28,8.9563,29.56,20.51,3.02
2023,6,29,8.6784,30.27,19.51,3.12
2023,6,30,8.3484,33.89,16.33,2.37
2023,7,1,8.3179,35.93,12.46,2.57
2023,7,2,8.449,37.16,13.95,2.73
2023,7,3,8.5399,37.33,12.77,3.01
2023,7,4,8.76,36.11,10.27,4.34
2023,7,5,8.9093,33.68,7.48,2.18
2023,7,6,8.6081,33.11,11.62,3.09
2023,7,7,8.7629,31.31,13.82,2.85
2023,7,8,8.681,31.84,12.52,2.7
2023,7,9,8.447,32.91,16.35,2.95
2023,7,10,8.2205,34.38,19.17,2.68
2023,7,11,8.1271,36.81,15.6,2.44
2023,7,12,8.034,37.55,19.74,2.64
2023,7,13,8.1581,37.35,17.77,3.57
2023,7,14,8.1646,37.8,14.96,2.69
2023,7,15,7.585,36.49,25.56,3.36
2023,7,16,7.2346,38.55,23.46,2.44
2023,7,17,7.7172,39.92,18.01,2.82
2023,7,18,8.0117,39.74,16.67,2.6
2023,7,19,8.1338,39.55,16.35,2.63
2023,7,20,8.2548,40.01,12.62,2.78
2023,7,21,8.1353,40.12,9.99,2.55
2023,7,22,5.5615,37.96,16.21,3.05
2023,7,23,4.5024,37.36,24.21,2.0
2023,7,24,7.1926,38.71,20.1,2.2
2023,7,25,6.7985,39.73,13.29,2.12
2023,7,26,7.6858,40.57,14.86,2.31
2023,7,27,6.9322,38.94,17.85,2.76
2023,7,28,7.159,39.21,14.32,2.27
2023,7,29,6.7927,38.45,21.36,2.7
2023,7,30,6.0139,37.07,24.92,2.9
2023,7,31,5.7276,35.37,28.96,2.2
2023,8,1,7.2202,35.73,29.67,2.04
2023,8,2,7.7945,35.89,18.03,2.97
2023,8,3,8.3105,35.09,12.46,3.53
2023,8,4,8.5378,33.06,10.99,2.62
2023,8,5,8.2865,35.45,13.04,2.3
2023,8,6,7.9349,37.67,12.89,2.49
2023,8,7,7.745,37.42,16.22,2.75
2023,8,8,6.0418,35.93,29.28,3.31
2023,8,9,7.0817,35.02,25.81,3.8
2023,8,10,7.5922,33.2,30.58,3.26
2023,8,11,7.2535,32.38,36.95,2.49
2023,8,12,7.0462,33.52,31.62,2.34
2023,8,13,6.5647,34.79,25.73,2.36
2023,8,14,7.4765,36.35,21.99,2.57
2023,8,15,6.8306,38.07,17.54,2.37
2023,8,16,6.5784,37.99,23.21,2.63
2023,8,17,7.0882,38.87,16.66,2.23
2023,8,18,6.4853,36.19,21.47,3.05
2023,8,19,2.4713,30.7,47.43,2.7
2023,8,20,1.5454,25.01,72.63,5.82
2023,8,21,6.6742,26.74,54.97,1.8
2023,8,22,7.3942,29.4,44.37,1.81
2023,8,23,7.2506,32.56,32.88,2.31
2023,8,24,7.1638,32.81,30.22,2.44
2023,8,25,7.3956,33.59,28.13,2.48
2023,8,26,7.373,34.66,21.82,2.21
2023,8,27,7.3334,35.27,21.37,2.35
2023,8,28,7.2358,36.78,22.71,2.56
2023,8,29,7.0778,38.32,20.19,2.0
2023,8,30,6.8414,37.0,25.28,1.91
2023,8,31,5.429,34.68,30.1,2.85
2023,9,1,4.1076,30.03,50.46,2.47
2023,9,2,5.8999,29.47,61.59,1.58
2023,9,3,6.9019,29.55,45.23,3.03
2023,9,4,7.1942,26.48,42.47,2.87
2023,9,5,7.0656,27.86,38.64,2.57
2023,9,6,7.0999,28.86,36.7,2.22
2023,9,7,6.9055,32.03,27.92,2.1
2023,9,8,6.1745,34.16,24.25,1.97
2023,9,9,6.245,35.47,27.4,3.29
2023,9,10,3.4394,34.75,28.4,3.75
2023,9,11,3.7207,32.69,30.88,1.94
2023,9,12,6.2902,32.91,25.92,2.79
2023,9,13,6.8518,28.84,25.21,3.27
2023,9,14,6.5856,28.95,25.52,2.82
2023,9,15,6.4656,30.33,27.49,2.4
2023,9,16,6.2962,30.76,28.49,2.75
2023,9,17,6.462,29.0,36.95,2.73
2023,9,18,6.5069,27.57,39.1,3.43
2023,9,19,6.5426,27.11,34.27,2.86
2023,9,20,6.5009,25.13,40.5,4.34
2023,9,21,6.2993,24.88,41.21,3.6
2023,9,22,4.5478,26.17,38.24,2.27
2023,9,23,5.5709,29.38,33.96,2.5
2023,9,24,6.281,28.93,22.9,2.62
2023,9,25,6.3029,29.68,19.33,2.62
2023,9,26,6.4202,29.02,16.81,2.98
2023,9,27,5.9412,30.46,12.94,2.28
2023,9,28,6.3202,28.88,16.7,2.07
2023,9,29,6.3086,27.73,27.08,2.44
2023,9,30,5.934,23.36,45.82,4.18
2023,10,1,4.1976,21.44,48.77,2.67
2023,10,2,6.0132,21.04,43.55,2.46
2023,10,3,5.9064,24.31,30.01,2.16
2023,10,4,5.8433,26.36,25.37,1.95
2023,10,5,5.8339,28.36,20.22,1.73
2023,10,6,5.7814,29.68,17.37,1.72
2023,10,7,5.4098,30.87,14.16,1.69
2023,10,8,5.4574,32.23,13.09,1.76
2023,10,9,5.4583,31.06,19.58,2.43
2023,10,10,5.6239,28.46,29.47,3.66
2023,10,11,5.5975,24.43,43.26,5.14
2023,10,12,5.6568,23.14,26.91,3.08
2023,10,13,5.3628,23.66,17.96,1.63
2023,10,14,5.4631,24.36,16.25,1.62
2023,10,15,5.441,25.92,16.32,1.67
2023,10,16,5.3518,28.98,14.63,1.65
2023,10,17,4.8962,29.57,15.69,1.44
2023,10,18,5.2454,29.58,16.18,1.46
2023,10,19,5.023,31.55,12.39,1.5
2023,10,20,5.0148,31.75,16.28,2.08
2023,10,21,5.0774,31.37,22.79,3.7
2023,10,22,5.2171,26.59,32.66,3.53
2023,10,23,4.9913,21.96,47.98,3.92
2023,10,24,4.831,22.87,41.75,2.21
2023,10,25,4.787,23.07,39.48,2.02
2023,10,26,4.7114,22.3,46.27,2.12
2023,10,27,4.8113,22.99,36.23,2.06
2023,10,28,4.8038,21.74,36.58,3.66
2023,10,29,5.0839,17.94,19.11,4.38
2023,10,30,5.0762,17.31,13.41,2.65
2023,10,31,4.8948,18.2,15.25,2.12
2023,11,1,4.4287,20.21,12.84,1.68
2023,11,2,4.7606,21.01,10.89,1.41
2023,11,3,4.7575,21.11,8.59,1.51
2023,11,4,4.6034,22.9,10.28,1.6
2023,11,5,4.4916,24.23,11.64,1.57
2023,11,6,4.5941,25.19,16.74,1.99
2023,11,7,4.5845,21.01,43.12,3.85
2023,11,8,4.5809,17.7,36.71,3.45
2023,11,9,4.6078,17.31,21.04,2.97
2023,11,10,4.5259,17.81,14.98,1.73
2023,11,11,4.4614,18.14,14.52,1.64
2023,11,12,4.2931,20.25,17.96,1.44
2023,11,13,3.7997,21.79,18.86,1.44
2023,11,14,3.7282,20.54,18.91,1.5
2023,11,15,1.1198,20.81,33.34,1.29
2023,11,16,2.3705,19.47,63.86,1.1
2023,11,17,3.9494,19.53,55.95,1.21
2023,11,18,3.9799,18.38,60.08,2.94
2023,11,19,4.0771,18.58,51.07,3.97
2023,11,20,4.26,15.94,28.88,3.79
2023,11,21,4.1489,16.57,33.04,2.12
2023,11,22,4.0114,17.11,29.76,1.35
2023,11,23,3.245,17.52,39.25,1.92
2023,11,24,3.0434,15.62,61.61,1.87
2023,11,25,4.0126,13.51,43.62,2.07
2023,11,26,3.5453,12.62,32.17,1.65
2023,11,27,3.7493,14.63,26.49,1.72
2023,11,28,3.647,16.09,27.84,1.42
2023,11,29,3.6254,15.47,54.87,3.79
2023,11,30,2.1019,14.41,70.95,2.2
2023,12,1,3.5213,14.4,60.36,1.94
2023,12,2,3.6067,14.66,42.13,1.5
2023,12,3,3.4176,14.2,40.31,1.46
2023,12,4,2.9431,15.14,35.73,1.32
2023,12,5,3.5914,18.26,31.39,1.53
2023,12,6,3.6022,19.17,32.1,1.45
2023,12,7,3.6293,17.37,43.87,3.55
2023,12,8,3.6746,15.08,37.66,2.16
2023,12,9,3.8335,11.82,21.05,2.84
2023,12,10,3.7603,13.07,20.55,1.7
2023,12,11,3.0422,14.83,16.28,1.33
2023,12,12,3.6439,14.87,26.75,1.6
2023,12,13,3.672,13.91,33.84,1.55
2023,12,14,3.6343,14.61,27.61,1.39
2023,12,15,3.4925,15.07,27.3,1.56
2023,12,16,2.8692,15.36,24.55,1.75
2023,12,17,3.2424,16.58,21.57,1.52
2023,12,18,1.7866,17.58,17.38,1.26
2023,12,19,2.8572,18.51,38.33,1.32
2023,12,20,2.773,17.93,62.32,1.55
2023,12,21,2.7919,16.76,64.78,1.4
2023,12,22,1.3706,15.19,77.53,1.47
2023,12,23,3.3576,15.28,65.77,1.9
2023,12,24,3.4274,13.95,64.27,1.38
2023,12,25,3.3883,13.13,43.4,1.59
2023,12,26,2.9726,13.99,34.52,1.55
2023,12,27,2.8394,13.54,33.78,1.48
2023,12,28,3.5554,12.93,45.43,1.51
2023,12,29,2.9441,13.67,35.38,0.93
2023,12,30,3.3972,13.23,62.59,2.62
2023,12,31,2.4113,11.88,72.08,1.56
2024,1,1,2.7475,11.6,61.16,1.18
2024,1,2,3.5177,12.99,54.75,1.61
2024,1,3,2.2138,12.13,67.8,3.21
2024,1,4,3.6905,12.58,49.99,2.46
2024,1,5,3.3826,12.58,39.84,1.68
2024,1,6,3.8522,11.31,39.75,1.36
2024,1,7,3.7279,10.21,55.11,3.33
2024,1,8,3.991,8.13,33.83,2.5
2024,1,9,3.8686,8.89,32.15,1.33
2024,1,10,3.7056,10.83,60.0,1.86
2024,1,11,3.3146,11.83,46.36,3.53
2024,1,12,3.9307,9.32,29.47,0.98
2024,1,13,3.8227,10.49,40.52,1.31
2024,1,14,3.7622,13.69,53.89,2.12
2024,1,15,3.6946,13.77,51.29,1.55
2024,1,16,3.8184,14.12,43.78,1.47
2024,1,17,2.9268,15.93,44.68,1.73
2024,1,18,3.823,15.78,55.29,1.67
2024,1,19,3.2078,16.85,40.44,1.11
2024,1,20,1.793,15.61,61.8,1.22
2024,1,21,2.3986,15.54,66.04,1.17
2024,1,22,0.6523,13.73,85.28,1.38
2024,1,23,3.5095,14.74,69.31,2.47
2024,1,24,2.4768,15.21,57.77,1.87
2024,1,25,3.8441,15.05,62.97,2.67
2024,1,26,3.853,14.47,47.34,2.05
2024,1,27,4.0342,14.28,41.18,1.51
2024,1,28,3.5222,16.13,38.07,1.57
2024,1,29,4.165,17.55,34.18,1.18
2024,1,30,4.2154,17.81,34.88,1.49
2024,1,31,2.7734,17.1,39.07,1.23
2024,2,1,1.3913,13.53,61.98,2.77
2024,2,2,3.9972,13.17,63.52,3.9
2024,2,3,4.451,12.91,56.17,1.78
2024,2,4,3.9929,12.98,64.01,2.0
2024,2,5,2.5838,14.19,63.89,1.09
2024,2,6,2.8536,13.2,69.13,2.14
2024,2,7,4.1246,11.55,67.91,2.83
2024,2,8,4.4273,11.11,65.7,3.38
2024,2,9,3.9559,11.64,66.31,1.15
2024,2,10,4.29,10.51,55.09,2.28
2024,2,11,5.0354,10.3,36.04,2.0
2024,2,12,5.0606,10.27,34.91,1.42
2024,2,13,5.0189,12.42,39.09,1.62
2024,2,14,4.9894,13.37,49.84,1.88
2024,2,15,4.8746,14.87,52.29,2.12
2024,2,16,4.7707,16.04,52.52,1.81
2024,2,17,4.4995,17.62,42.84,2.0
2024,2,18,4.9687,16.92,54.9,2.11
2024,2,19,4.7866,17.27,57.83,1.3
2024,2,20,4.7822,17.4,60.02,1.55
2024,2,21,4.6253,16.35,60.42,2.84
2024,2,22,5.2978,16.38,53.11,2.07
2024,2,23,5.1509,18.37,37.95,1.31
2024,2,24,4.2319,18.69,34.99,1.02
2024,2,25,3.7786,19.48,39.87,0.91
2024,2,26,3.3161,17.32,49.24,1.32
2024,2,27,5.4454,17.93,54.15,2.25
2024,2,28,5.4096,18.27,46.98,2.04
2024,2,29,5.6263,18.18,49.66,1.91
2024,3,1,5.8572,17.03,50.52,2.34
2024,3,2,5.2337,15.6,63.96,3.2
2024,3,3,5.6669,15.27,62.36,3.51
2024,3,4,5.9962,15.51,54.52,4.13
2024,3,5,5.5195,16.63,46.75,2.13
2024,3,6,5.3599,16.75,48.68,2.77
2024,3,7,5.1103,14.97,60.65,3.11
2024,3,8,5.8147,16.81,47.2,2.17
2024,3,9,6.2611,16.54,31.02,1.47
2024,3,10,6.1728,17.05,35.26,1.62
2024,3,11,5.6362,17.22,45.43,2.78
2024,3,12,5.844,17.01,54.54,4.08
2024,3,13,6.0595,18.06,53.04,3.25
2024,3,14,4.6586,14.22,36.26,3.25
2024,3,15,4.2701,13.06,52.58,1.8
